zinc_id	prot_id	smiles	net_charge	desolv_apol	desolv_pol	ph_mod_fk	true_logp	true_mwt	hba	hbd	num_aliphatic_rings	num_aromatic_rings	num_heavy_atoms	num_rotatable_bonds	chiral_centers	reactive	reactivity	tpsa	tranche_name	tranche_prefix	calalog
ZINC000100781454	30969696	C=C1[C@H](O)[C@@]23C[C@]1(O)CC[C@H]2[C@@]12C[C@H](O)C[C@@](C)(C(=O)O1)[C@@H]2[C@H]3C(=O)[O-]	-1	-0.64	-57.56	0	-1.1128	363.386	7	3	5	0	26	1	[(2, 'R'), (4, 'S'), (6, 'R'), (10, 'R'), (11, 'R'), (13, 'R'), (16, 'R'), (21, 'S'), (22, 'R')]	30	Mild	127	FCEFRM	FC	hmdbendo
ZINC000100781459	30969715	C=C1[C@H](O)[C@@]23C[C@]1(O)CC[C@H]2[C@@]12C[C@@H](O)C[C@@](C)(C(=O)O1)[C@@H]2[C@H]3C(=O)[O-]	-1	-0.34	-53.61	0	-1.1128	363.386	7	3	5	0	26	1	[(2, 'R'), (4, 'S'), (6, 'R'), (10, 'R'), (11, 'R'), (13, 'S'), (16, 'R'), (21, 'S'), (22, 'R')]	30	Mild	127	FCEFRM	FC	hmdbendo
ZINC000005601487	30969901	CC(C)=CCC[C@]1(C)OC2(C)CCC1CC2	0	9.08	-2.01	0	4.4706	222.372	1	0	3	0	16	3	[(6, 'S')]	0	Anodyne	9	BIAFRN	BI	hmdbendo
ZINC000008221202	42796072	CC(/C=C/C=C(C)/C=C/C(=O)[C@]1(C)C[C@@H](O)CC1(C)C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C(=O)[C@]1(C)C[C@@H](O)CC1(C)C	0	18.02	-12.39	0	9.0652	600.884	4	2	2	0	44	12	[(11, 'R'), (14, 'S'), (35, 'R'), (38, 'S')]	30	Mild	74	KKEFRN	KK	hmdbendo
ZINC000005823438	15608034	C=C1C(=O)O[C@@H]2CC(=C)[C@@H](O)CC/C(C)=C\[C@@H](O)[C@@H]12	0	2.98	-9.16	0	1.4924	264.321	4	2	2	0	19	0	[(5, 'R'), (9, 'S'), (16, 'R'), (18, 'R')]	30	Mild	66	CDECRN	CD	hmdbendo
ZINC000003881983	31518894	CC1(C)CC[C@]2(C(=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1	-1	13.25	-57.68	0	5.89890000000001	455.703	3	1	5	0	33	1	[(5, 'S'), (11, 'S'), (16, 'R'), (17, 'R'), (21, 'R'), (26, 'R'), (29, 'R'), (31, 'S')]	0	Anodyne	60	JKAARM	JK	hmdbendo
ZINC000015120346	14885941	C=C[C@](C)(O)C/C=C/C(C)(C)O	0	1.15	-5.59	0	1.6406	170.252	2	2	0	0	12	4	[(2, 'R')]	30	Mild	40	ADEARN	AD	hmdbendo
ZINC000015120347	14857484	C=C[C@@](C)(O)C/C=C/C(C)(C)O	0	1.11	-5.53	0	1.6406	170.252	2	2	0	0	12	4	[(2, 'S')]	30	Mild	40	ADEARN	AD	hmdbendo
ZINC000002034648	14814599	CC(C)=C1CCC(C)(O)CC1	0	4.11	-2.71	0	2.6478	154.253	1	1	1	0	11	0	[]	0	Anodyne	20	AFAARN	AF	hmdbendo
ZINC000000968225	13635198	CC(C)=C1CC=C(C)CC1	0	7.25	-0.97	0	3.453	136.238	0	0	1	0	10	0	[]	0	Anodyne	0	AGAARN	AG	hmdbendo
ZINC000000967593	18814001	CC1=CC=C(C(C)C)CC1	0	7.27	-1.31	0	3.3089	136.238	0	0	1	0	10	1	[]	0	Anodyne	0	AGAARN	AG	hmdbendo
ZINC000002040990	14898054	C=C(C)C1CCC(C)(O)CC1	0	3.96	-2.18	0	2.5037	154.253	1	1	1	0	11	1	[]	30	Mild	20	AFEARN	AF	hmdbendo
ZINC000006031949	15009921	CC(C)(O)[C@@H]1CC=C(C(=O)[O-])CC1	-1	2.86	-53.94	0	0.2337	183.227	3	1	1	0	13	2	[(4, 'S')]	0	Anodyne	60	ADAARM	AD	hmdbendo
ZINC000014487966	31655225	CC(C)(O)[C@H]1CC=C(C(=O)[O-])CC1	-1	2.91	-56.26	0	0.2337	183.227	3	1	1	0	13	2	[(4, 'R')]	0	Anodyne	60	ADAERM	AD	hmdbendo
ZINC000018157343	14916631	CC(C)=C1CCC(C)=CC1=O	0	6.21	-9.94	0	2.632	150.221	1	0	1	0	11	0	[]	30	Mild	17	AFEARN	AF	hmdbendo
ZINC000014588986	14829142	C=C(C)C1CCC(CO)CC1	0	3.89	-2.92	0	2.3612	154.253	1	1	1	0	11	2	[]	30	Mild	20	AEEERN	AE	hmdbendo
ZINC000004528589	15024816	CC1=CC[C@H]([C@@H](C)CO)CC1	0	4.01	-2.83	0	2.3612	154.253	1	1	1	0	11	2	[(4, 'R'), (5, 'R')]	0	Anodyne	20	AEAARN	AE	hmdbendo
ZINC000004528590	15116343	CC1=CC[C@@H]([C@@H](C)CO)CC1	0	4.05	-2.97	0	2.3612	154.253	1	1	1	0	11	2	[(4, 'S'), (5, 'R')]	0	Anodyne	20	AEABRN	AE	hmdbendo
ZINC000004528591	15099837	CC1=CC[C@H]([C@H](C)CO)CC1	0	4.03	-2.76	0	2.3612	154.253	1	1	1	0	11	2	[(4, 'R'), (5, 'S')]	0	Anodyne	20	AEABRN	AE	hmdbendo
ZINC000004528592	15110702	CC1=CC[C@@H]([C@H](C)CO)CC1	0	4.03	-3.05	0	2.3612	154.253	1	1	1	0	11	2	[(4, 'S'), (5, 'S')]	0	Anodyne	20	AEABRN	AE	hmdbendo
ZINC000005767208	15099178	CC1=CC[C@]2(CC1)OC2(C)C	0	5.12	-4.01	0	2.6642	152.237	1	0	2	0	11	0	[(4, 'S')]	0	Anodyne	12	AFABRN	AF	hmdbendo
ZINC000005767327	15035041	CC1=CC[C@@]2(CC1)OC2(C)C	0	5.11	-3.65	0	2.6642	152.237	1	0	2	0	11	0	[(4, 'R')]	0	Anodyne	12	AFABRN	AF	hmdbendo
ZINC000005757442	15066414	C=C(C)C1CC(=O)C(C)C(=O)C1	0	5.02	-7.21	0	1.7468	166.22	2	0	1	0	12	1	[]	30	Mild	34	AEEARN	AE	hmdbendo
ZINC000100781732	17361540	C=C(C)C1CC(=O)C(C)C(=O)C1	0	5.02	-7.21	0	1.7468	166.22	2	0	1	0	12	1	[]	30	Mild	34	AEEARN	AE	hmdbendo
ZINC000100267306	17273433	CC(C)C1CC[C@H](C)C(=O)C1=O	0	6.58	-10.69	0	1.8267	168.236	2	0	1	0	12	1	[(3, '?'), (6, 'S')]	30	Mild	34	AEEERN	AE	hmdbendo
ZINC000100781734	17373166	CC(C)C1CC[C@@H](C)C(=O)C1=O	0	6.57	-10.27	0	1.8267	168.236	2	0	1	0	12	1	[(3, '?'), (6, 'R')]	30	Mild	34	AEEERN	AE	hmdbendo
ZINC000014588423	14839809	C=C(C)[C@]1(O)CC=C(C)CC1	0	3.96	-2.58	0	2.4238	152.237	1	1	1	0	11	1	[(3, 'R')]	30	Mild	20	AEEBRN	AE	hmdbendo
ZINC000014588424	14833733	C=C(C)[C@@]1(O)CC=C(C)CC1	0	3.87	-2.03	0	2.4238	152.237	1	1	1	0	11	1	[(3, 'S')]	30	Mild	20	AEEBRN	AE	hmdbendo
ZINC000014588936	14826610	CC1=CC[C@@H](C(C)C)[C@@H](O)C1	0	4.15	-2.16	0	2.3596	154.253	1	1	1	0	11	1	[(4, 'S'), (8, 'S')]	0	Anodyne	20	AEAERN	AE	hmdbendo
ZINC000014588938	14825906	CC1=CC[C@@H](C(C)C)[C@H](O)C1	0	3.99	-2.69	0	2.3596	154.253	1	1	1	0	11	1	[(4, 'S'), (8, 'R')]	0	Anodyne	20	AEAERN	AE	hmdbendo
ZINC000001850635	14830784	C=C(COC(C)=O)[C@@H]1CC=C(C)CC1	0	7.74	-6.2	0	2.8521	194.274	2	0	1	0	14	3	[(7, 'S')]	30	Mild	26	AFEFRN	AF	hmdbendo
ZINC000001850636	14833762	C=C(COC(C)=O)[C@H]1CC=C(C)CC1	0	7.66	-5.85	0	2.8521	194.274	2	0	1	0	14	3	[(7, 'R')]	30	Mild	26	AFEFRN	AF	hmdbendo
ZINC000005440503	15380344	CC(C)C1CCC(C)(O)CC1	0	4.18	-2.1	0	2.5836	156.269	1	1	1	0	11	1	[]	0	Anodyne	20	AFAARN	AF	hmdbendo
ZINC000005179608	15236950	CC(C)[C@@]1(O)C=C[C@](C)(O)CC1	0	0.81	-3.18	0	1.4745	170.252	2	2	1	0	12	1	[(3, 'R'), (7, 'R')]	0	Anodyne	40	ADABRN	AD	hmdbendo
ZINC000005179609	15289101	CC(C)[C@]1(O)C=C[C@](C)(O)CC1	0	0.72	-3.17	0	1.4745	170.252	2	2	1	0	12	1	[(3, 'S'), (7, 'R')]	0	Anodyne	40	ADABRN	AD	hmdbendo
ZINC000005179610	15204031	CC(C)[C@@]1(O)C=C[C@@](C)(O)CC1	0	0.87	-2.98	0	1.4745	170.252	2	2	1	0	12	1	[(3, 'R'), (7, 'S')]	0	Anodyne	40	ADABRN	AD	hmdbendo
ZINC000005179611	15333378	CC(C)[C@]1(O)C=C[C@@](C)(O)CC1	0	0.8	-3.13	0	1.4745	170.252	2	2	1	0	12	1	[(3, 'S'), (7, 'S')]	0	Anodyne	40	ADABRN	AD	hmdbendo
ZINC000001594276	15127733	CC1(C)CCC[C@](C)(O)C1=O	0	3.47	-7.23	0	1.5166	156.225	2	1	1	0	11	0	[(6, 'S')]	0	Anodyne	37	ADACRN	AD	hmdbendo
ZINC000005699887	15275014	CC1(C)CCC[C@@](C)(O)C1=O	0	2.4	-4.24	0	1.5166	156.225	2	1	1	0	11	0	[(6, 'R')]	0	Anodyne	37	ADACRN	AD	hmdbendo
ZINC000001850690	14830083	C[C@H]1CC(=O)C(=O)[C@H]1C	0	4.16	-9.89	0	0.8005	126.155	2	0	1	0	9	0	[(1, 'S'), (7, 'S')]	10	Clean	34	ACCARN	AC	hmdbendo
ZINC000001850692	14893038	C[C@@H]1CC(=O)C(=O)[C@H]1C	0	4.14	-9.78	0	0.8005	126.155	2	0	1	0	9	0	[(1, 'R'), (7, 'S')]	10	Clean	34	ACCARN	AC	hmdbendo
ZINC000001850693	14894262	C[C@H]1C(=O)C(=O)C[C@@H]1C	0	4.12	-9.71	0	0.8005	126.155	2	0	1	0	9	0	[(1, 'R'), (7, 'S')]	10	Clean	34	ACCARN	AC	hmdbendo
ZINC000001850694	14837893	C[C@@H]1CC(=O)C(=O)[C@@H]1C	0	4.18	-9.91	0	0.8005	126.155	2	0	1	0	9	0	[(1, 'R'), (7, 'R')]	10	Clean	34	ACCARN	AC	hmdbendo
ZINC000064634152	42672496	C=C1C=C2[C@@H](C(C)C)CC[C@@H](C)[C@@H]2CC1	0	10.01	-0.73	0	4.5811	204.357	0	0	2	0	15	1	[(4, 'R'), (10, 'R'), (12, 'S')]	30	Mild	0	BJEFRN	BJ	hmdbendo
ZINC000085600689	30969991	C=C1C=C2[C@H](C(C)C)CC[C@@H](C)[C@@H]2CC1	0	9.96	-0.81	0	4.5811	204.357	0	0	2	0	15	1	[(4, 'S'), (10, 'R'), (12, 'S')]	0	Anodyne	0	BJAFRN	BJ	hmdbendo
ZINC000085600693	30970011	C=C1C=C2[C@H](C(C)C)CC[C@H](C)[C@@H]2CC1	0	9.93	-0.88	0	4.5811	204.357	0	0	2	0	15	1	[(4, 'S'), (10, 'S'), (12, 'S')]	0	Anodyne	0	BJAFRN	BJ	hmdbendo
ZINC000086034071	17187689	CC(C)=C1C=C(C)CCC1	0	7.27	-1.41	0	3.453	136.238	0	0	1	0	10	0	[]	0	Anodyne	0	AGAFRN	AG	hmdbendo
ZINC000085599405	30970016	CC(C)=C1CC[C@]2(C)CCC=C(C)[C@H]2C1	0	10.04	-0.74	0	4.8693	204.357	0	0	2	0	15	0	[(6, 'S'), (13, 'S')]	0	Anodyne	0	BJAFRN	BJ	hmdbendo
ZINC000085599406	30969988	CC(C)=C1CC[C@@]2(C)CCC=C(C)[C@H]2C1	0	10.04	-0.81	0	4.8693	204.357	0	0	2	0	15	0	[(6, 'R'), (13, 'S')]	0	Anodyne	0	BJAFRN	BJ	hmdbendo
ZINC000085599408	30970020	CC(C)=C1CC[C@]2(C)CCC=C(C)[C@@H]2C1	0	10.09	-0.72	0	4.8693	204.357	0	0	2	0	15	0	[(6, 'S'), (13, 'R')]	0	Anodyne	0	BJAFRN	BJ	hmdbendo
ZINC000085599410	30970017	CC(C)=C1CC[C@@]2(C)CCC=C(C)[C@@H]2C1	0	10.08	-0.72	0	4.8693	204.357	0	0	2	0	15	0	[(6, 'R'), (13, 'R')]	0	Anodyne	0	BJAFRN	BJ	hmdbendo
ZINC000001708726	14047949	C=C(C)[C@H]1CC[C@@]2(C)CCC(=O)C(C)=C2C1	0	8.8	-7.6	0	4.0483	218.34	1	0	2	0	16	1	[(3, 'S'), (6, 'S')]	30	Mild	17	BIEARN	BI	hmdbendo
ZINC000001708728	17283537	C=C(C)[C@@H]1CC[C@@]2(C)CCC(=O)C(C)=C2C1	0	8.86	-6.47	0	4.0483	218.34	1	0	2	0	16	1	[(3, 'R'), (6, 'S')]	30	Mild	17	BIEARN	BI	hmdbendo
ZINC000005029089	17287009	C=C(C)[C@@H]1CC[C@]2(C)CCC(=O)C(C)=C2C1	0	8.77	-7.22	0	4.0483	218.34	1	0	2	0	16	1	[(3, 'R'), (6, 'R')]	30	Mild	17	BIEBRN	BI	hmdbendo
ZINC000005029090	17301215	C=C(C)[C@H]1CC[C@]2(C)CCC(=O)C(C)=C2C1	0	8.81	-6.86	0	4.0483	218.34	1	0	2	0	16	1	[(3, 'S'), (6, 'R')]	30	Mild	17	BIEARN	BI	hmdbendo
ZINC000013377374	42672242	CC(C)=CCC[C@@H](C)[C@H]1C=C[C@](C)(O)CC1	0	7.55	-2.18	0	4.0861	222.372	1	1	1	0	16	4	[(6, 'R'), (8, 'S'), (11, 'R')]	0	Anodyne	20	BIAERN	BI	hmdbendo
ZINC000004481767	14088968	CC(=O)OC(C)(C)[C@@H]1CC=C(C)C(=O)C1	0	6.85	-13.42	0	2.2535	210.273	3	0	1	0	15	2	[(7, 'R')]	30	Mild	43	BEEARN	BE	hmdbendo
ZINC000005191791	18881496	CC(=O)OC(C)(C)[C@H]1CC=C(C)C(=O)C1	0	6.72	-10.34	0	2.2535	210.273	3	0	1	0	15	2	[(7, 'S')]	30	Mild	43	BEEARN	BE	hmdbendo
ZINC000001591795	15052002	CSCC[C@H](O)C(=O)[O-]	-1	1.08	-51.72	0	-1.1497	149.191	4	1	0	0	9	4	[(4, 'S')]	0	Anodyne	60	ACAARM	AC	hmdbendo
ZINC000002034663	14814156	CSCC[C@@H](O)C(=O)[O-]	-1	1.08	-51.72	0	-1.1497	149.191	4	1	0	0	9	4	[(4, 'R')]	0	Anodyne	60	ACAARM	AC	hmdbendo
ZINC000059725378	24187865	CCCCCCCC/C=C/CCCCCCCCOC(C)=O	0	15.33	-7.53	0	6.58700000000001	310.522	2	0	0	0	22	16	[]	30	Mild	26	DKEBRN	DK	hmdbendo
ZINC000002517155	18818991	C=C[C@@]1(C)CCCC(C)(C)O1	0	5.86	-1.81	0	2.9102	154.253	1	0	1	0	11	1	[(2, 'R')]	30	Mild	9	AFEBRN	AF	hmdbendo
ZINC000014724931	14916351	C=C[C@]1(C)CCCC(C)(C)O1	0	5.88	-1.78	0	2.9102	154.253	1	0	1	0	11	1	[(2, 'S')]	30	Mild	9	AFEBRN	AF	hmdbendo
ZINC000001655743	14041389	CCCCOC(=O)[C@@H](C)OC(=O)CCC	0	7.62	-7.45	0	2.0615	216.277	4	0	0	0	15	7	[(7, 'R')]	0	Anodyne	52	BEAARN	BE	hmdbendo
ZINC000002036968	14046274	CCCCOC(=O)[C@H](C)OC(=O)CCC	0	7.68	-8.46	0	2.0615	216.277	4	0	0	0	15	7	[(7, 'S')]	0	Anodyne	52	BEAARN	BE	hmdbendo
ZINC000014822344	14947597	CC(=O)CCC1=C(C)C=CCC1(C)C	0	8.09	-6.8	0	3.6582	192.302	1	0	1	0	14	3	[]	0	Anodyne	17	AHABRN	AH	hmdbendo
ZINC000033839268	18507620	CCCCCCC(=O)CCO	0	3.17	-6.12	0	1.9083	158.241	2	1	0	0	11	7	[]	0	Anodyne	37	ADAERN	AD	hmdbendo
ZINC000001850311	14830585	CCCCC[C@@H](CO)C(C)=O	0	3.06	-6.41	0	1.7642	158.241	2	1	0	0	11	6	[(5, 'S')]	0	Anodyne	37	ADAERN	AD	hmdbendo
ZINC000001850313	14861933	CCCCC[C@H](CO)C(C)=O	0	3.05	-6.4	0	1.7642	158.241	2	1	0	0	11	6	[(5, 'R')]	0	Anodyne	37	ADAERN	AD	hmdbendo
ZINC000002508248	15334653	C=C(C)CCC[C@H](C)CCO	0	4.48	-2.99	0	2.7513	156.269	1	1	0	0	11	6	[(6, 'S')]	30	Mild	20	AFEARN	AF	hmdbendo
ZINC000003845689	15052810	C=C(C)CCC[C@@H](C)CCO	0	4.49	-2.83	0	2.7513	156.269	1	1	0	0	11	6	[(6, 'R')]	30	Mild	20	AFEARN	AF	hmdbendo
ZINC000001850666	14902330	C=C[C@@]1(C)CC[C@H](C(=C)C)O1	0	5.7	-2.03	0	2.6862	152.237	1	0	1	0	11	2	[(2, 'R'), (6, 'R')]	30	Mild	9	AFEARN	AF	hmdbendo
ZINC000001850667	14826779	C=C[C@@]1(C)CC[C@@H](C(=C)C)O1	0	5.65	-2.05	0	2.6862	152.237	1	0	1	0	11	2	[(2, 'R'), (6, 'S')]	30	Mild	9	AFEARN	AF	hmdbendo
ZINC000001850669	14854676	C=C[C@]1(C)CC[C@H](C(=C)C)O1	0	5.64	-2.1	0	2.6862	152.237	1	0	1	0	11	2	[(2, 'S'), (6, 'R')]	30	Mild	9	AFEARN	AF	hmdbendo
ZINC000005195071	15269699	C=C[C@]1(C)CC[C@@H](C(=C)C)O1	0	5.64	-2.41	0	2.6862	152.237	1	0	1	0	11	2	[(2, 'S'), (6, 'S')]	30	Mild	9	AFEARN	AF	hmdbendo
ZINC000001850996	14876118	C=C(C)CCC[C@H](C)CCOC=O	0	7.55	-6.1	0	2.932	184.279	2	0	0	0	13	8	[(6, 'S')]	30	Mild	26	AFEERN	AF	hmdbendo
ZINC000001850997	14916480	C=C(C)CCC[C@@H](C)CCOC=O	0	7.54	-6	0	2.932	184.279	2	0	0	0	13	8	[(6, 'R')]	30	Mild	26	AFEFRN	AF	hmdbendo
ZINC000001724775	14843912	C=C(C)CCC[C@H](C)CCOC(C)=O	0	8.48	-6.23	0	3.3221	198.306	2	0	0	0	14	7	[(6, 'S')]	30	Mild	26	AGEBRN	AG	hmdbendo
ZINC000001724776	14873977	C=C(C)CCC[C@@H](C)CCOC(C)=O	0	8.48	-6.31	0	3.3221	198.306	2	0	0	0	14	7	[(6, 'R')]	30	Mild	26	AGEBRN	AG	hmdbendo
ZINC000002041118	14045892	C=C(C)CCC[C@H](C)CCOC(=O)CC	0	9.33	-6.94	0	3.7122	212.333	2	0	0	0	15	8	[(6, 'S')]	30	Mild	26	BHEBRN	BH	hmdbendo
ZINC000002041119	14046628	C=C(C)CCC[C@@H](C)CCOC(=O)CC	0	9.35	-7.02	0	3.7122	212.333	2	0	0	0	15	8	[(6, 'R')]	30	Mild	26	BHEBRN	BH	hmdbendo
ZINC000001850991	14101392	C=C(C)CCC[C@H](C)CCOC(=O)CCC	0	10.07	-5.89	0	4.1023	226.36	2	0	0	0	16	9	[(6, 'S')]	30	Mild	26	BIEERN	BI	hmdbendo
ZINC000001850993	14101105	C=C(C)CCC[C@@H](C)CCOC(=O)CCC	0	10.15	-6.05	0	4.1023	226.36	2	0	0	0	16	9	[(6, 'R')]	30	Mild	26	BIEERN	BI	hmdbendo
ZINC000001851001	14100755	C=C(C)CCC[C@H](C)CCOC(=O)C(C)C	0	9.88	-5.51	0	3.9582	226.36	2	0	0	0	16	8	[(6, 'S')]	30	Mild	26	BHEFRN	BH	hmdbendo
ZINC000001851002	14101074	C=C(C)CCC[C@@H](C)CCOC(=O)C(C)C	0	9.96	-5.51	0	3.9582	226.36	2	0	0	0	16	8	[(6, 'R')]	30	Mild	26	BHEFRN	BH	hmdbendo
ZINC000025669570	17589771	C=C(C)CCC[C@H](C)CCOC(=O)CC(C)C	0	10.7	-5.28	0	4.3483	240.387	2	0	0	0	17	9	[(6, 'S')]	30	Mild	26	BIEBRN	BI	hmdbendo
ZINC000001849924	14101666	CCOC(=O)[C@@H](CC)Cc1ccccc1	0	8.69	-6.45	0	2.8184	206.285	2	0	0	1	15	5	[(5, 'S')]	0	Anodyne	26	BFAERN	BF	hmdbendo
ZINC000001849926	14101362	CCOC(=O)[C@H](CC)Cc1ccccc1	0	8.71	-6.54	0	2.8184	206.285	2	0	0	1	15	5	[(5, 'R')]	0	Anodyne	26	BFAERN	BF	hmdbendo
ZINC000001586523	14077678	C=CCOC(=O)CCCCCC1CCCCC1	0	10.59	-5.12	0	4.2464	238.371	2	0	1	0	17	8	[]	30	Mild	26	BIEBRN	BI	hmdbendo
ZINC000001850303	14835297	C=C=C[C@H](C)C(=O)OCC	0	5.39	-5.97	0	1.5267	140.182	2	0	0	0	10	3	[(3, 'S')]	0	Anodyne	26	ADABRN	AD	hmdbendo
ZINC000001850304	14862576	C=C=C[C@@H](C)C(=O)OCC	0	5.41	-6.05	0	1.5267	140.182	2	0	0	0	10	3	[(3, 'R')]	0	Anodyne	26	ADABRN	AD	hmdbendo
ZINC000004216848	14061514	CC(C)CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C	0	10.34	-5.5	0	4.0365	240.387	2	0	1	0	17	4	[(7, 'R'), (9, 'R'), (13, 'S')]	0	Anodyne	26	BIAARN	BI	hmdbendo
ZINC000004025994	14123531	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@@H](C)O	0	6.15	-7.86	0	2.3712	228.332	3	1	1	0	16	3	[(3, 'S'), (6, 'R'), (9, 'R'), (13, 'R')]	0	Anodyne	46	BEAARN	BE	hmdbendo
ZINC000004025995	14123443	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](C)O	0	5.79	-8.93	0	2.3712	228.332	3	1	1	0	16	3	[(3, 'S'), (6, 'R'), (9, 'R'), (13, 'S')]	0	Anodyne	46	BEAARN	BE	hmdbendo
ZINC000077050241	17071786	CC(C)C1=CC[C@H](C)CC1	0	7.38	-0.39	0	3.3888	138.254	0	0	1	0	10	1	[(6, 'R')]	0	Anodyne	0	AGABRN	AG	hmdbendo
ZINC000077050244	17067840	CC(C)C1=CC[C@@H](C)CC1	0	7.38	-0.44	0	3.3888	138.254	0	0	1	0	10	1	[(6, 'S')]	0	Anodyne	0	AGABRN	AG	hmdbendo
ZINC000001319187	15506263	CC(=O)OC(C)(C)[C@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2	0	10.93	-6.71	0	4.4908	264.409	2	0	2	0	19	2	[(7, 'S'), (10, 'S'), (15, 'S')]	0	Anodyne	26	CIABRN	CI	hmdbendo
ZINC000004578920	66028023	CC(=O)OC(C)(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2	0	10.36	-3.91	0	4.4908	264.409	2	0	2	0	19	2	[(7, 'R'), (10, 'S'), (15, 'S')]	0	Anodyne	26	CIAARN	CI	hmdbendo
ZINC000012417829	66690084	CC(=O)OC(C)(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@H](C)CC2	0	10.37	-3.88	0	4.4908	264.409	2	0	2	0	19	2	[(7, 'R'), (10, 'S'), (15, 'R')]	0	Anodyne	26	CIAARN	CI	hmdbendo
ZINC000001597139	15091632	CC(C)[C@H]1CC[C@H](C)[C@@H](O)C1	0	4.21	-2.02	0	2.4395	156.269	1	1	1	0	11	1	[(3, 'S'), (6, 'S'), (8, 'S')]	0	Anodyne	20	AEABRN	AE	hmdbendo
ZINC000003846058	15032763	CC(C)[C@H]1CC[C@@H](C)[C@@H](O)C1	0	4.12	-2.15	0	2.4395	156.269	1	1	1	0	11	1	[(3, 'S'), (6, 'R'), (8, 'S')]	0	Anodyne	20	AEABRN	AE	hmdbendo
ZINC000003846059	15035805	CC(C)[C@@H]1CC[C@@H](C)[C@@H](O)C1	0	4.13	-1.96	0	2.4395	156.269	1	1	1	0	11	1	[(3, 'R'), (6, 'R'), (8, 'S')]	0	Anodyne	20	AEAARN	AE	hmdbendo
ZINC000003846060	15078197	CC(C)[C@@H]1CC[C@H](C)[C@@H](O)C1	0	4.17	-1.99	0	2.4395	156.269	1	1	1	0	11	1	[(3, 'R'), (6, 'S'), (8, 'S')]	0	Anodyne	20	AEAARN	AE	hmdbendo
ZINC000001850881	14913623	COC(=O)C[C@@H](C)CCC=C(C)C	0	7.6	-6.18	0	2.932	184.279	2	0	0	0	13	5	[(5, 'S')]	0	Anodyne	26	AFABRN	AF	hmdbendo
ZINC000001850883	14841827	COC(=O)C[C@H](C)CCC=C(C)C	0	7.6	-5.73	0	2.932	184.279	2	0	0	0	13	5	[(5, 'R')]	0	Anodyne	26	AFABRN	AF	hmdbendo
ZINC000002040978	16980301	CCC(=O)OCC[C@@H](C)CCC=C(C)C	0	9.24	-5.6	0	3.7122	212.333	2	0	0	0	15	7	[(7, 'S')]	0	Anodyne	26	BHAARN	BH	hmdbendo
ZINC000002040979	16985192	CCC(=O)OCC[C@H](C)CCC=C(C)C	0	9.34	-5.64	0	3.7122	212.333	2	0	0	0	15	7	[(7, 'R')]	0	Anodyne	26	BHAARN	BH	hmdbendo
ZINC000001677815	17275371	CCCC(=O)OCC[C@@H](C)CCC=C(C)C	0	10.14	-5.46	0	4.1023	226.36	2	0	0	0	16	8	[(8, 'S')]	0	Anodyne	26	BIAARN	BI	hmdbendo
ZINC000002040977	17011295	CCCC(=O)OCC[C@H](C)CCC=C(C)C	0	10.25	-6.56	0	4.1023	226.36	2	0	0	0	16	8	[(8, 'R')]	0	Anodyne	26	BIAARN	BI	hmdbendo
ZINC000001677816	14067406	CC(C)=CCC[C@@H](C)CCOC(=O)C(C)C	0	10.05	-5.45	0	3.9582	226.36	2	0	0	0	16	7	[(6, 'R')]	0	Anodyne	26	BHAARN	BH	hmdbendo
ZINC000001851038	14101590	CC(C)=CCC[C@H](C)CCOC(=O)C(C)C	0	9.99	-5.58	0	3.9582	226.36	2	0	0	0	16	7	[(6, 'S')]	0	Anodyne	26	BHAARN	BH	hmdbendo
ZINC000001850790	14100725	CCCCC(=O)OCC[C@@H](C)CCC=C(C)C	0	10.89	-5.3	0	4.4924	240.387	2	0	0	0	17	9	[(9, 'S')]	0	Anodyne	26	BIABRN	BI	hmdbendo
ZINC000001850792	14101267	CCCCC(=O)OCC[C@H](C)CCC=C(C)C	0	10.92	-5.2	0	4.4924	240.387	2	0	0	0	17	9	[(9, 'R')]	0	Anodyne	26	BIABRN	BI	hmdbendo
ZINC000001850637	14884709	C=C(C)[C@@H]1CC=C(COC(C)=O)CC1	0	7.75	-6.07	0	2.8521	194.274	2	0	1	0	14	3	[(3, 'S')]	30	Mild	26	AFEBRN	AF	hmdbendo
ZINC000001850638	14837110	C=C(C)[C@H]1CC=C(COC(C)=O)CC1	0	7.67	-6.4	0	2.8521	194.274	2	0	1	0	14	3	[(3, 'R')]	30	Mild	26	AFEBRN	AF	hmdbendo
ZINC000013328436	42683226	CC(C)c1cc2c(c(O)c1O)C(=O)[C@H]1CCCC(C)(C)[C@@H]1CC2	0	8.2	-6.53	0	4.7926	316.441	3	2	2	1	23	1	[(13, 'S'), (20, 'R')]	10	Clean	57	DJCFRN	DJ	hmdbendo
