zinc_id	supplier_code	substance.preferred_name	substance.smiles	substance.purchasable	substance.purchasability	substance.rb	substance.reactive	substance.features	calalog
ZINC000002503066	NCGC00085157-01	NA	Cc1cc(NC(=O)c2cc(-c3cccs3)nc3ccccc32)no1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000002486416	NCGC00085159-01	NA	O=C(c1ccco1)N1CCN(c2ncccn2)CC1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000005051628	NCGC00085162-01	NA	COc1ccccc1NC(=O)N1CCN(c2ccc3nncn3n2)CC1	20	On-Demand	3	0	set(['aggregator'])	aggregators
ZINC000013131626	NCGC00085164-01	NA	COc1cccc([C@@H]2C[C@@H](c3ccc(C)cc3)Nc3nc(N)nn32)c1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000013131628	NCGC00085164-01	NA	COc1cccc([C@H]2C[C@@H](c3ccc(C)cc3)Nc3nc(N)nn32)c1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000013131630	NCGC00085164-01	NA	COc1cccc([C@@H]2C[C@H](c3ccc(C)cc3)Nc3nc(N)nn32)c1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000013131632	NCGC00085164-01	NA	COc1cccc([C@H]2C[C@H](c3ccc(C)cc3)Nc3nc(N)nn32)c1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000013131715	NCGC00085165-01	NA	O=C(NCc1ccco1)[C@@H]1CCCN(S(=O)(=O)c2c[nH]cn2)C1	10	For-Sale	5	0	set(['aggregator'])	aggregators
ZINC000013131716	NCGC00085165-01	NA	O=C(NCc1ccco1)[C@H]1CCCN(S(=O)(=O)c2c[nH]cn2)C1	10	For-Sale	5	0	set(['aggregator'])	aggregators
ZINC000013131518	NCGC00085166-01	NA	COc1cccc([C@@H]2C[C@@H](c3cccc(OC)c3)n3nc(N)nc3N2)c1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013131520	NCGC00085166-01	NA	COc1cccc([C@H]2C[C@@H](c3cccc(OC)c3)n3nc(N)nc3N2)c1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013131521	NCGC00085166-01	NA	COc1cccc([C@H]2C[C@@H](c3cccc(OC)c3)Nc3nc(N)nn32)c1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013131523	NCGC00085166-01	NA	COc1cccc([C@H]2C[C@H](c3cccc(OC)c3)n3nc(N)nc3N2)c1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013131438	NCGC00085168-01	NA	COc1ccc([C@@H]2C[C@@H](c3cccc(OC)c3)n3nc(N)nc3N2)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013131439	NCGC00085168-01	NA	COc1ccc([C@H]2C[C@@H](c3cccc(OC)c3)n3nc(N)nc3N2)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013131441	NCGC00085168-01	NA	COc1ccc([C@@H]2C[C@H](c3cccc(OC)c3)n3nc(N)nc3N2)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013131443	NCGC00085168-01	NA	COc1ccc([C@H]2C[C@H](c3cccc(OC)c3)n3nc(N)nc3N2)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000005053434	NCGC00085170-01	NA	CCn1ncc(C2=NO[C@H](C(=O)Nc3c(C)n(C)n(-c4ccccc4)c3=O)C2)c1C	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000005053437	NCGC00085170-01	NA	CCn1ncc(C2=NO[C@@H](C(=O)Nc3c(C)n(C)n(-c4ccccc4)c3=O)C2)c1C	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000004938716	NCGC00085173-01	NA	Cn1c(C(=O)N2CCN(c3ccccn3)CC2)cc2c1c1ccccc1n(C)c2=O	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000004938720	NCGC00085175-01	NA	Cn1c(C(=O)Nc2ccc3c(c2)OCO3)cc2c1c1ccccc1n(C)c2=O	10	For-Sale	2	0	set(['aggregator'])	aggregators
ZINC000005028646	NCGC00085176-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@H](C(=O)N3CCCCCC3)C(C)C)cc2s1	10	For-Sale	5	0	set(['aggregator'])	aggregators
ZINC000005028647	NCGC00085176-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@@H](C(=O)N3CCCCCC3)C(C)C)cc2s1	10	For-Sale	5	0	set(['aggregator'])	aggregators
ZINC000013131365	NCGC00085177-01	NA	O=C(NCc1ccc(F)cc1)c1cc2n(n1)[C@H](C(F)(F)F)C[C@H](C1CC1)N2	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013131366	NCGC00085177-01	NA	O=C(NCc1ccc(F)cc1)c1cc2n(n1)[C@H](C(F)(F)F)C[C@@H](C1CC1)N2	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013131368	NCGC00085177-01	NA	O=C(NCc1ccc(F)cc1)c1cc2n(n1)[C@@H](C(F)(F)F)C[C@H](C1CC1)N2	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013131370	NCGC00085177-01	NA	O=C(NCc1ccc(F)cc1)c1cc2n(n1)[C@@H](C(F)(F)F)C[C@@H](C1CC1)N2	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000005028661	NCGC00085178-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@H](C(=O)N3CCC(C)CC3)C(C)C)cc2s1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000005028664	NCGC00085178-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@@H](C(=O)N3CCC(C)CC3)C(C)C)cc2s1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000000204682	NCGC00085179-01	NA	Cn1cc(Cl)c(C(=O)N(Cc2ccccc2)c2ccccn2)n1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000997967	NCGC00085181-01	NA	Cc1cc(NC(=O)c2cc(-c3ccc(C)cc3C)nc3ccccc32)no1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000006577382	NCGC00085182-01	NA	O=C([C@@H]1CCCN1S(=O)(=O)c1ccc2c(c1)CCC(=O)N2)N1CCN(c2ccccc2)CC1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000006577383	NCGC00085182-01	NA	O=C([C@H]1CCCN1S(=O)(=O)c1ccc2c(c1)CCC(=O)N2)N1CCN(c2ccccc2)CC1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001000878	NCGC00085185-01	NA	Cc1cc(NC(=O)c2cccc(COc3ccc(Br)cc3)c2)no1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000005066921	NCGC00085186-01	NA	O=C([C@@H]1CCCN1S(=O)(=O)c1cccc2cccnc21)N1CCc2ccccc2C1	10	For-Sale	3	0	set(['aggregator'])	aggregators
ZINC000005066928	NCGC00085186-01	NA	O=C([C@H]1CCCN1S(=O)(=O)c1cccc2cccnc21)N1CCc2ccccc2C1	10	For-Sale	3	0	set(['aggregator'])	aggregators
ZINC000002762499	NCGC00085187-01	NA	CCn1c2ccccc2nc1NC(=O)c1cccc(Cn2cc(Cl)cn2)c1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000000205137	NCGC00085191-01	NA	Cc1c(C)n(C)c2ccc(C(=O)NCc3cccs3)cc12	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000020137742	NCGC00085203-01	NA	CC(C)Cc1cc(C(=O)NCCN2CCOCC2)no1	10	For-Sale	6	0	set(['aggregator'])	aggregators
ZINC000006578067	NCGC00085209-01	NA	O=C(Cn1c(=O)oc2ccccc21)N1CCN(c2ccc(N3CCOCC3)nn2)CC1	10	For-Sale	4	0	set(['aggregator'])	aggregators
ZINC000006578013	NCGC00085215-01	NA	O=C(c1ccc(N2CCCCS2(=O)=O)cc1)N1CCN(c2ccc(N3CCOCC3)nn2)CC1	10	For-Sale	4	0	set(['aggregator'])	aggregators
ZINC000005028543	NCGC00085219-01	NA	CC(=O)N1CSC[C@@H]1C(=O)N1CCN(c2ccc(N3CCOCC3)nn2)CC1	3	Bks	3	0	set(['aggregator'])	aggregators
ZINC000005028544	NCGC00085219-01	NA	CC(=O)N1CSC[C@H]1C(=O)N1CCN(c2ccc(N3CCOCC3)nn2)CC1	3	Bks	3	0	set(['aggregator'])	aggregators
ZINC000020240747	NCGC00085220-01	NA	CCN1CCN(CCNC(=O)C2CCN(Cc3nc(-c4ccc(Cl)cc4)oc3C)CC2)CC1	50	Premier	8	0	set(['aggregator'])	aggregators
ZINC000005028635	NCGC00085221-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@H](C(=O)Nc3nccs3)C(C)C)cc2s1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000005028636	NCGC00085221-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@@H](C(=O)Nc3nccs3)C(C)C)cc2s1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000005028642	NCGC00085223-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@H](C(=O)NC3CCCC3)C(C)C)cc2s1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000005028645	NCGC00085223-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@@H](C(=O)NC3CCCC3)C(C)C)cc2s1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000005068030	NCGC00085224-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2N2CCc3ccccc3C2)C1	3	Bks	4	0	set(['aggregator'])	aggregators
ZINC000005068039	NCGC00085224-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2N2CCc3ccccc3C2)C1	3	Bks	4	0	set(['aggregator'])	aggregators
ZINC000003909079	NCGC00085225-01	NA	CC(C)Cc1cc(C(=O)Nc2cc(Cl)ccc2Cl)no1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000101258436	NCGC00085226-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2Nc2ccc(C)c(C)c2)C1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000101258439	NCGC00085226-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2Nc2ccc(C)c(C)c2)C1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000020377923	NCGC00085228-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2NC[C@@H]2CCCO2)C1	10	For-Sale	6	0	set(['aggregator'])	aggregators
ZINC000020377927	NCGC00085228-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2NC[C@@H]2CCCO2)C1	10	For-Sale	6	0	set(['aggregator'])	aggregators
ZINC000250706756	NCGC00085228-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2NC[C@H]2CCCO2)C1	3	Bks	6	0	set(['aggregator'])	aggregators
ZINC000250706759	NCGC00085228-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2NC[C@H]2CCCO2)C1	3	Bks	6	0	set(['aggregator'])	aggregators
ZINC000003909093	NCGC00085229-01	NA	CCc1ccc(NC(=O)c2cc(CC(C)C)on2)cc1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000005068168	NCGC00085230-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2N2CCC(N3CCCCC3)CC2)C1	10	For-Sale	5	0	set(['aggregator'])	aggregators
ZINC000005068176	NCGC00085230-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2N2CCC(N3CCCCC3)CC2)C1	10	For-Sale	5	0	set(['aggregator'])	aggregators
ZINC000003909103	NCGC00085231-01	NA	CC(=O)c1ccc(NC(=O)c2cc(CC(C)C)on2)cc1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000005068184	NCGC00085232-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2N2CCN(c3ccccn3)CC2)C1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000005068193	NCGC00085232-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2N2CCN(c3ccccn3)CC2)C1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000003909118	NCGC00085233-01	NA	CSc1ccccc1NC(=O)c1cc(CC(C)C)on1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000101529566	NCGC00085234-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2NC[C@H]2CCCN2CC)C1	50	Premier	7	0	NA	aggregators
ZINC000101529573	NCGC00085234-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2NC[C@@H]2CCCN2CC)C1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000102024280	NCGC00085234-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2NC[C@@H]2CCCN2CC)C1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000239287448	NCGC00085234-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2NC[C@H]2CCCN2CC)C1	30	Agent	7	0	set(['aggregator'])	aggregators
ZINC000002465780	NCGC00085235-01	NA	CC(C)Cc1cc(C(=O)Nc2ccc3c(c2)OCO3)no1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000020377983	NCGC00085236-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(NCCc3ccc(S(N)(=O)=O)cc3)c(=O)c2=O)C1	50	Premier	8	0	set(['aggregator'])	aggregators
ZINC000020377987	NCGC00085236-01	NA	CCOC(=O)[C@H]1CCCN(c2c(NCCc3ccc(S(N)(=O)=O)cc3)c(=O)c2=O)C1	50	Premier	8	0	set(['aggregator'])	aggregators
ZINC000003909124	NCGC00085237-01	NA	COc1ccc(NC(=O)c2cc(CC(C)C)on2)cc1OC	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000020378007	NCGC00085238-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2NCc2ccco2)C1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000020378011	NCGC00085238-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2NCc2ccco2)C1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000002465782	NCGC00085239-01	NA	COc1cc(NC(=O)c2cc(CC(C)C)on2)c(OC)cc1Cl	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000005028666	NCGC00085241-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@H](C(=O)N3CCCC3)C(C)C)cc2s1	3	Bks	5	0	set(['aggregator'])	aggregators
ZINC000005028667	NCGC00085241-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@@H](C(=O)N3CCCC3)C(C)C)cc2s1	3	Bks	5	0	set(['aggregator'])	aggregators
ZINC000006577504	NCGC00085243-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@H](C(=O)NCc3cccs3)C(C)C)cc2s1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000006577505	NCGC00085243-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@@H](C(=O)NCc3cccs3)C(C)C)cc2s1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000005028697	NCGC00085245-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@H](C(=O)NCc3ccco3)C(C)C)cc2s1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000005028702	NCGC00085245-01	NA	Cc1nc2ccc(S(=O)(=O)N[C@@H](C(=O)NCc3ccco3)C(C)C)cc2s1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000006577320	NCGC00085247-01	NA	Cn1c2ccc(S(=O)(=O)N3CCC[C@H](C(=O)N4CCn5c6ccccc6nc54)C3)cc2oc1=O	3	Bks	3	0	set(['aggregator'])	aggregators
ZINC000006577321	NCGC00085247-01	NA	Cn1c2ccc(S(=O)(=O)N3CCC[C@@H](C(=O)N4CCn5c6ccccc6nc54)C3)cc2oc1=O	3	Bks	3	0	set(['aggregator'])	aggregators
ZINC000006577736	NCGC00085249-01	NA	Cc1ccc(NC(=O)[C@@H]2CCCN(S(=O)(=O)c3ccc4c(c3)oc(=O)n4C)C2)nc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000006577737	NCGC00085249-01	NA	Cc1ccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc4c(c3)oc(=O)n4C)C2)nc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000006577859	NCGC00085251-01	NA	Cn1c2ccc(S(=O)(=O)N3CCC[C@H](C(=O)NCc4ccc5c(c4)OCO5)C3)cc2oc1=O	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000006577860	NCGC00085251-01	NA	Cn1c2ccc(S(=O)(=O)N3CCC[C@@H](C(=O)NCc4ccc5c(c4)OCO5)C3)cc2oc1=O	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000101529864	NCGC00085256-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2NCCN(C)Cc2ccccc2)C1	50	Premier	9	0	set(['aggregator'])	aggregators
ZINC000101529873	NCGC00085256-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2NCCN(C)Cc2ccccc2)C1	50	Premier	9	0	set(['aggregator'])	aggregators
ZINC000002465785	NCGC00085257-01	NA	CC(C)Cc1cc(C(=O)Nc2c(F)cc(F)cc2Br)no1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000101664076	NCGC00085258-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2NCCCN2CCC[C@H](C)C2)C1	3	Bks	8	0	set(['aggregator'])	aggregators
ZINC000101664081	NCGC00085258-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2NCCCN2CCC[C@H](C)C2)C1	3	Bks	8	0	set(['aggregator'])	aggregators
ZINC000150338613	NCGC00085258-01	NA	CCOC(=O)[C@@H]1CCCN(c2c(=O)c(=O)c2NCCCN2CCC[C@@H](C)C2)C1	10	For-Sale	8	0	set(['aggregator'])	aggregators
ZINC000150338614	NCGC00085258-01	NA	CCOC(=O)[C@H]1CCCN(c2c(=O)c(=O)c2NCCCN2CCC[C@@H](C)C2)C1	10	For-Sale	8	0	set(['aggregator'])	aggregators
ZINC000002465789	NCGC00085259-01	NA	CC(C)Cc1cc(C(=O)Nc2ccc(F)cc2F)no1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000002498105	NCGC00085261-01	NA	Cc1cc(NC(=O)c2cc(CC(C)C)on2)no1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000005068512	NCGC00085262-01	NA	Cc1nnc2ccc(N3CCC(C(N)=O)(N4CCCCC4)CC3)nn12	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000002498107	NCGC00085265-01	NA	CC(C)Cc1cc(C(=O)Nc2sc3c(c2C#N)CCCC3)no1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000005068523	NCGC00085266-01	NA	Cc1nnc2ccc(N3CCN(c4ccccn4)CC3)nn12	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000002465795	NCGC00085267-01	NA	Cc1ccc(Cn2ccc(NC(=O)c3cc(CC(C)C)on3)n2)cc1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000005068540	NCGC00085268-01	NA	c1nnc2ccc(NCCc3ccccc3)nn12	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000004911129	NCGC00085270-01	NA	Fc1ccccc1N1CCN(CCCNc2ccc3nncn3n2)CC1	3	Bks	6	0	set(['aggregator'])	aggregators
ZINC000003909228	NCGC00085271-01	NA	CC(C)CNC(=O)c1noc2c1CCCC2	20	On-Demand	3	0	set(['aggregator'])	aggregators
ZINC000020327272	NCGC00085279-01	NA	Cn1c2ccc(S(=O)(=O)N3CCC[C@@H](C(=O)NCCN4CCOCC4)C3)cc2oc1=O	3	Bks	6	0	set(['aggregator'])	aggregators
ZINC000020327279	NCGC00085279-01	NA	Cn1c2ccc(S(=O)(=O)N3CCC[C@H](C(=O)NCCN4CCOCC4)C3)cc2oc1=O	3	Bks	6	0	set(['aggregator'])	aggregators
ZINC000033821932	NCGC00085285-01	NA	Cn1c2ccc(S(=O)(=O)N3CCC(C(=O)N4CCN(C)CC4)CC3)cc2oc1=O	3	Bks	3	0	set(['aggregator'])	aggregators
ZINC000003909237	NCGC00085289-01	NA	O=C(Nc1cc(Cl)ccc1Cl)c1noc2c1CCCC2	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000102874734	NCGC00085290-01	NA	CCOC(=O)N1CCC(/N=c2/c(O)c(O)/c2=N/CCCN(C)Cc2ccccc2)CC1	1	Annotated	8	0	set(['aggregator'])	aggregators
ZINC000002498129	NCGC00085291-01	NA	CCOC(=O)c1sc(NC(=O)c2noc3c2CCCC3)c(C(=O)OCC)c1C	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000004881296	NCGC00085293-01	NA	O=C(Nc1cnn(Cc2ccc(Cl)cc2Cl)c1)c1noc2c1CCCC2	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000102354390	NCGC00085294-01	NA	CCCCN(CC)CC/N=c1/c(O)c(O)/c1=N/C1CCN(C(=O)OCC)CC1	1	Annotated	9	0	set(['aggregator'])	aggregators
